Month,passengers
2824-08,226
2824-09,159
2824-10,144
2824-11,195
2824-12,171
2825-01,240
2825-02,166
2825-03,53
2825-04,164
2825-05,163
2825-06,157
2825-07,186
2825-08,192
2825-09,181
2825-10,131
2825-12,106
2826-01,153
2826-02,100
2826-03,199
2826-04,57
2826-05,163
2826-06,214
2826-07,103
2826-08,149
2826-09,207
2826-10,187
2826-11,90
2826-12,83
2827-01,80
2827-02,177
2827-03,136
2827-04,103
2827-05,189
2827-07,146
2827-08,116
2827-09,72
2827-10,115
2827-11,53
2827-12,218
2828-01,153
2828-02,176
2828-03,76
2828-04,172
2828-05,142
2828-06,104
2828-07,140
2828-08,106
2828-09,57
2828-10,230
2828-11,221
2828-12,171
2829-01,172
2829-02,99
2829-04,205
2829-05,64
2829-06,64
2829-07,119
2829-08,234
2829-09,221
2829-10,147
2829-11,241
2829-12,156
2830-01,80
2830-02,151
2830-03,186
2830-04,184
2830-05,106
2830-06,220
2830-07,236
2830-08,74
2830-09,156
2830-10,55
2830-11,94
2831-01,183
2831-02,192
2831-03,157
2831-04,216
2831-05,106
2831-06,232
2831-07,231
2831-08,79
2831-09,210
2831-10,173
2831-11,89
2831-12,224
2832-01,84
2832-02,202
2832-03,88
2832-04,145
2832-05,86
2832-06,226
2832-07,227
2832-08,92
2832-10,131
2832-11,235
2832-12,82
2833-01,80
2833-02,64
2833-03,137
2833-04,225
2833-05,229
2833-06,70
2833-07,137
2833-08,227
2833-09,247
2833-10,212
2833-11,107
2833-12,205
2834-01,119
2834-02,152
2834-03,88
2834-05,214
2834-06,69
2834-07,246
2834-08,92
2834-09,191
2834-10,87
2834-11,77
2834-12,100
2835-01,249
2835-02,206
2835-03,100
2835-04,241
2835-05,221
2835-06,249
2835-07,69
2835-08,109
2835-09,102
2835-10,86
2835-11,139
2835-12,201
2836-01,151
2836-03,170
2836-04,94
2836-05,122
2836-06,104
2836-07,239
2836-08,243
2836-09,207
2836-10,178
2836-11,128
2836-12,209
2837-01,128
2837-02,174
2837-03,218
2837-04,96
2837-05,141
2837-06,217
2837-07,107
2837-08,117
2837-09,231
2837-11,70
2837-12,174
2838-01,124
2838-02,93
2838-03,231
2838-04,91
2838-05,188
2838-06,236
2838-07,161
2838-08,238
2838-09,82
2838-10,140
2838-11,79
2838-12,137
2839-01,79
2839-02,132
2839-03,73
2839-04,214
2839-05,173
2839-07,170
2839-08,89
2839-09,59
2839-10,126
2839-11,103
2839-12,104
2840-01,183
2840-02,122
2840-03,68
2840-04,97
2840-05,73
2840-06,241
2840-07,128
2840-08,130
2840-09,183
2840-10,111
2840-11,212
2840-12,104
2841-01,105
2841-03,65
2841-04,123
2841-05,58
2841-06,119
2841-07,190
2841-08,164
2841-09,104
2841-10,210
2841-11,68
2841-12,113
2842-01,130
2842-02,182
2842-03,126
2842-04,115
2842-05,224
2842-06,183
2842-07,229
2842-08,244
2842-09,52
2842-10,155
2842-12,155
2843-01,212
2843-02,106
2843-03,92
2843-04,123
2843-05,88
2843-06,120
2843-07,200
2843-08,82
2843-09,147
2843-10,86
2843-11,222
2843-12,106
2844-01,86
2844-02,79
2844-03,192
2844-04,87
2844-05,225
2844-06,52
2844-07,250
2844-09,140
2844-10,137
2844-11,189
2844-12,54
2845-01,112
2845-02,197
2845-03,162
2845-04,116
2845-05,182
2845-06,250
2845-07,119
2845-08,88
2845-09,86
2845-10,89
2845-11,115
2845-12,160
2846-01,84
2846-02,56
2846-03,87
2846-05,69
2846-06,87
2846-07,224
2846-08,245
2846-09,249
2846-10,250
2846-11,149
2846-12,163
2847-01,214
2847-02,172
2847-03,172
2847-04,171
2847-05,204
2847-06,220
2847-07,177
2847-08,131
2847-09,83
2847-10,179
2847-11,125
2847-12,178
2848-02,181
2848-03,147
2848-04,70
2848-05,107
2848-06,214
2848-07,142
2848-08,214
2848-09,94
2848-10,52
2848-11,202
2848-12,87
2849-01,242
2849-02,111
2849-03,234
2849-04,90
2849-05,131
2849-06,118
2849-07,58
2849-08,219
2849-10,187
2849-11,85
2849-12,104
2850-01,215
2850-02,126
2850-03,80
2850-04,238
2850-05,65
2850-06,210
2850-07,94
2850-08,82
2850-09,78
2850-10,158
2850-11,248
2850-12,134
2851-01,155
2851-02,69
2851-03,250
2851-04,190
2851-06,156
2851-07,108
2851-08,166
2851-09,238
2851-10,214
2851-11,244
2851-12,241
2852-01,202
2852-02,60
2852-03,165
2852-04,72
2852-05,193
2852-06,67
2852-07,55
2852-08,78
2852-09,192
2852-10,151
2852-11,158
2852-12,94
2853-01,240
2853-03,96
2853-04,248
2853-05,182
2853-06,166
2853-07,88
2853-08,250
2853-09,64
2853-10,221
2853-11,164
2853-12,239
2854-01,183
2854-02,105
2854-03,123
2854-04,180
2854-05,162
2854-06,160
2854-07,68
2854-08,81
2854-09,140
2854-10,164
2854-12,112
2855-01,229
2855-02,87
2855-03,196
2855-04,143
2855-05,233
2855-06,154
2855-07,56
2855-08,156
2855-09,130
2855-10,174
2855-11,193
2855-12,167
2856-01,133
2856-02,202
2856-03,149
2856-04,112
2856-05,76
2856-06,134
2856-08,100
2856-09,159
2856-10,224
2856-11,113
2856-12,216
2857-01,59
2857-02,144
2857-03,159
2857-04,174
2857-05,164
2857-06,92
2857-07,134
2857-08,198
2857-09,227
2857-10,236
2857-11,97
2857-12,97
2858-01,111
2858-02,109
2858-04,182
2858-05,196
2858-06,189
2858-07,52
2858-08,78
2858-09,215
2858-10,95
2858-11,100
2858-12,88
2859-01,93
2859-02,203
2859-03,247
2859-04,114
2859-05,247
2859-06,219
2859-07,100
2859-08,69
2859-09,55
2859-10,102
2859-11,106
2860-01,116
2860-02,208
2860-03,118
2860-04,102
2860-05,79
2860-06,84
2860-07,126
2860-08,155
2860-09,152
2860-10,131
2860-11,215
2860-12,214
2861-01,75
2861-02,242
2861-03,216
2861-04,181
2861-05,141
2861-06,77
2861-07,137
2861-08,232
2861-10,228
2861-11,72
2861-12,101
2862-01,59
2862-02,129
2862-03,209
2862-04,124
2862-05,92
2862-06,130
2862-07,154
2862-08,56
2862-09,60
2862-10,88
2862-11,206
2862-12,57
2863-01,115
2863-02,87
2863-03,125
2863-05,212
2863-06,245
2863-07,127
2863-08,199
2863-09,151
2863-10,138
2863-11,232
2863-12,215
2864-01,65
2864-02,199
2864-03,182
2864-04,119
2864-05,146
2864-06,146
2864-07,187
2864-08,103
2864-09,176
2864-10,204
2864-11,103
2864-12,67
2865-01,177
2865-03,164
2865-04,74
2865-05,135
2865-06,140
2865-07,237
2865-08,88
2865-09,189
2865-10,89
2865-11,85
2865-12,117
2866-01,147
2866-02,123
2866-03,144
2866-04,173
2866-05,137
2866-06,130
2866-07,134
2866-08,137
2866-09,182
2866-11,178
2866-12,171
2867-01,126
2867-02,195
2867-03,191
2867-04,127
2867-05,59
2867-06,160
2867-07,250
2867-08,96
2867-09,89
2867-10,206
2867-11,204
2867-12,101
2868-01,248
2868-02,184
2868-03,198
2868-04,157
2868-05,234
2868-07,173
2868-08,236
2868-09,116
2868-10,248
2868-11,66
2868-12,107
2869-01,165
2869-02,75
2869-03,138
2869-04,242
2869-05,101
2869-06,94
2869-07,219
2869-08,64
2869-09,169
2869-10,52
2869-11,149
2869-12,143
2870-01,189
2870-03,56
2870-04,223
2870-05,147
2870-06,78
2870-07,248
2870-08,210
2870-09,192
2870-10,76
2870-11,117
2870-12,223
2871-01,143
2871-02,241
2871-03,199
2871-04,126
2871-05,71
2871-06,66
2871-07,75
2871-08,57
2871-09,98
2871-10,213
2871-12,224
2872-01,200
2872-02,82
2872-03,178
2872-04,228
2872-05,79
2872-06,101
2872-07,73
2872-08,229
2872-09,174
2872-10,216
2872-11,84
2872-12,78
2873-01,243
2873-02,66
2873-03,206
2873-04,141
2873-05,93
2873-06,91
2873-07,133
2873-09,186
2873-10,129
2873-11,122
2873-12,149
2874-01,204
2874-02,210
2874-03,114
2874-04,166
2874-05,106
2874-06,55
2874-07,243
2874-08,117
2874-09,192
2874-10,96
2874-11,143
2874-12,187
2875-01,105
2875-02,224
2875-03,85
2875-05,146
2875-06,54
2875-07,52
2875-08,133
2875-09,81
2875-10,225
2875-11,94
2875-12,214
2876-01,229
2876-02,231
2876-03,54
2876-04,172
2876-05,80
2876-06,106
2876-07,55
2876-08,223
2876-09,54
2876-10,196
2876-11,221
2876-12,216
2877-01,227
2877-03,82
2877-04,77
2877-05,181
2877-06,151
2877-07,212
2877-08,62
2877-09,174
2877-10,166
2877-11,190
2877-12,99
2878-01,247
2878-02,128
2878-03,164
2878-04,247
2878-05,160
2878-06,72
2878-07,181
2878-08,128
2878-10,119
2878-11,59
2878-12,204
2879-01,123
2879-02,230
2879-03,106
2879-04,73
2879-05,107
2879-06,128
2879-07,56
2879-08,184
2879-09,222
2879-10,100
2879-11,120
2879-12,175
2880-01,229
2880-02,161
2880-03,193
2880-04,103
2880-05,241
2880-07,86
2880-08,75
2880-09,122
2880-10,134
2880-11,197
2880-12,186
2881-01,111
2881-02,232
2881-03,183
2881-04,106
2881-05,197
2881-06,101
2881-07,232
2881-08,138
2881-09,202
2881-10,71
2881-11,120
2881-12,97
2882-01,144
2882-03,120
2882-04,223
2882-05,129
2882-06,238
2882-07,224
2882-08,76
2882-09,156
2882-10,119
2882-11,243
2882-12,234
2883-01,175
2883-02,179
2883-03,88
2883-04,93
2883-05,72
2883-06,229
2883-07,204
2883-08,62
2883-09,55
2883-10,95
2883-12,154
2884-01,135
2884-02,132
2884-03,106
2884-04,76
2884-05,223
2884-06,51
2884-07,203
2884-08,243
2884-09,238
2884-10,214
2884-11,204
2884-12,78
2885-01,62
2885-02,98
2885-03,226
2885-04,166
2885-05,89
2885-06,239
2885-08,176
2885-09,52
2885-10,187
2885-11,156
2885-12,232
2886-01,228
2886-02,106
2886-03,242
2886-04,103
2886-05,122
2886-06,134
2886-07,241
2886-08,116
2886-09,205
2886-10,220
2886-11,70
2886-12,233
2887-01,224
2887-02,71
2887-04,130
2887-05,144
2887-06,148
2887-07,87
2887-08,216
2887-09,80
2887-10,127
2887-11,67
2887-12,149
2888-01,233
2888-02,151
2888-03,238
2888-04,145
2888-05,53
2888-06,72
2888-07,123
2888-08,240
2888-09,203
2888-10,232
2888-11,147
2888-12,173
2889-02,102
2889-03,191
2889-04,81
2889-05,240
2889-06,52
2889-07,156
2889-08,117
2889-09,186
2889-10,141
2889-11,212
2889-12,99
2890-01,160
2890-02,167
2890-03,215
2890-04,151
2890-05,177
2890-06,165
2890-07,141
2890-08,201
2890-10,178
2890-11,153
2890-12,242
2891-01,164
2891-02,81
2891-03,224
2891-04,59
2891-05,239
2891-06,99
2891-07,170
2891-08,238
2891-09,113
2891-10,52
2891-11,137
2891-12,98
2892-01,159
2892-02,89
2892-03,189
2892-04,116
2892-06,85
2892-07,101
2892-08,110
2892-09,86
2892-10,244
2892-11,77
2892-12,192
2893-01,56
2893-02,243
2893-03,136
2893-04,127
2893-05,151
2893-06,75
2893-07,50
2893-08,162
2893-09,141
2893-10,77
2893-11,136
2893-12,117
2894-01,250
2894-03,62
2894-04,141
2894-05,144
2894-06,131
2894-07,127
2894-08,214
2894-09,124
2894-10,159
2894-11,152
2894-12,223
2895-01,60
2895-02,130
2895-03,117
2895-04,165
2895-05,205
2895-06,82
2895-07,243
2895-08,242
2895-09,64
2895-11,170
2895-12,207
2896-01,114
2896-02,118
2896-03,180
2896-04,83
2896-05,144
2896-06,119
2896-07,146
2896-08,196
2896-09,150
2896-10,171
2896-11,120
2896-12,75
2897-01,71
2897-02,136
2897-03,112
2897-04,231
2897-05,169
2897-07,167
2897-08,232
2897-09,211
2897-10,181
2897-11,189
2897-12,149
2898-01,56
2898-02,120
2898-03,89
2898-04,177
2898-05,141
2898-06,57
2898-07,131
2898-08,193
2898-09,161
2898-10,128
2898-11,166
2898-12,187
2899-01,246
2899-03,192
2899-04,124
2899-05,161
2899-06,232
2899-07,124
2899-08,244
2899-09,85
2899-10,95
